unix_time,latitude,longitude,altitude(m),RSRP,RSRQ,RSSI,SINR,CellID
16443380908,40.695687000000,-73.956748000000,40.200000000000,-60.0,-27.0,-14.0,84.6,230DA06
16443380909,40.695681000000,-73.956748000000,40.200000000000,-60.0,-27.0,-14.0,84.8,230DA06
16443380910,40.695676000000,-73.956747000000,40.200000000000,-60.0,-27.0,-14.0,85.0,230DA06
16443380911,40.695669000000,-73.956745000000,40.300000000000,-60.0,-28.6,-13.7,91.0,230DA06
16443380912,40.695662500000,-73.956744000000,40.300000000000,-60.0,-30.2,-13.3,97.0,230DA06
16443380913,40.695656000000,-73.956743000000,40.300000000000,-60.0,-31.8,-13.0,103.0,230DA06
16443380914,40.695649000000,-73.956742000000,40.200000000000,-60.0,-33.4,-13.0,109.0,230DA06
16443380915,40.695641000000,-73.956741000000,40.200000000000,-60.0,-35.0,-13.0,115.0,230DA06
16443380916,40.695634000000,-73.956739000000,40.200000000000,-60.3,-34.5,-13.3,108.0,230DA06
16443380917,40.695626000000,-73.956738000000,40.200000000000,-60.7,-34.0,-13.7,101.0,230DA06
16443380918,40.695618000000,-73.956737000000,40.300000000000,-61.0,-33.5,-14.0,94.0,230DA06
16443380919,40.695610000000,-73.956735000000,40.300000000000,-63.0,-33.0,-15.0,87.0,230DA06
16443380920,40.695603000000,-73.956734000000,40.300000000000,-62.7,-33.2,-14.3,90.6,230DA06
16443380921,40.695595000000,-73.956733000000,40.200000000000,-62.3,-33.4,-13.7,94.2,230DA06
16443380922,40.695588000000,-73.956732000000,40.200000000000,-62.0,-33.6,-13.0,97.8,230DA06
16443380923,40.695581000000,-73.956730000000,40.100000000000,-62.5,-33.8,-14.0,101.4,230DA06
16443380924,40.695574000000,-73.956729000000,40.100000000000,-63.0,-34.0,-15.0,105.0,230DA06
16443380925,40.695567000000,-73.956728000000,40.000000000000,-62.7,-34.2,-14.7,103.0,230DA06
16443380926,40.695560000000,-73.956727000000,40.000000000000,-62.3,-34.5,-14.3,101.0,230DA06
16443380927,40.695553000000,-73.956726000000,40.000000000000,-62.0,-34.8,-14.0,99.0,230DA06
16443380928,40.695546000000,-73.956724000000,40.000000000000,-63.0,-35.0,-14.0,97.0,230DA06
16443380929,40.695539000000,-73.956723000000,40.000000000000,-62.8,-34.4,-13.8,95.2,230DA06
16443380930,40.695532000000,-73.956722000000,40.000000000000,-62.5,-33.8,-13.5,93.4,230DA06
16443380931,40.695525000000,-73.956720000000,40.000000000000,-62.2,-33.2,-13.2,91.6,230DA06
16443380932,40.695518000000,-73.956718000000,40.100000000000,-62.0,-32.6,-13.0,89.8,230DA06
16443380933,40.695511000000,-73.956717000000,40.100000000000,-62.0,-32.0,-13.0,88.0,230DA06
16443380934,40.695504000000,-73.956716000000,40.000000000000,-62.0,-31.4,-13.0,88.8,230DA06
16443380935,40.695497000000,-73.956714000000,40.000000000000,-62.0,-30.8,-13.0,89.6,230DA06
16443380936,40.695490000000,-73.956713000000,40.100000000000,-62.0,-30.2,-13.0,90.4,230DA06
16443380937,40.695483000000,-73.956711000000,40.100000000000,-61.5,-29.6,-13.0,91.2,230DA06
16443380938,40.695476000000,-73.956710000000,40.100000000000,-61.0,-29.0,-13.0,92.0,230DA06
16443380939,40.695469000000,-73.956709000000,40.100000000000,-61.0,-29.4,-13.2,97.4,230DA06
16443380940,40.695462000000,-73.956707000000,40.100000000000,-61.0,-29.8,-13.5,102.8,230DA06
16443380941,40.695454000000,-73.956706000000,40.100000000000,-61.0,-30.2,-13.8,108.2,230DA06
16443380942,40.695447000000,-73.956705000000,40.100000000000,-61.0,-30.6,-14.0,113.6,230DA06
16443380943,40.695440000000,-73.956703000000,40.100000000000,-60.0,-31.0,-13.0,119.0,230DA06
16443380944,40.695433000000,-73.956702000000,40.100000000000,-60.3,-30.2,-13.3,116.2,230DA06
16443380945,40.695425000000,-73.956701000000,40.200000000000,-60.7,-29.4,-13.7,113.4,230DA06
16443380946,40.695418000000,-73.956699000000,40.200000000000,-61.0,-28.6,-14.0,110.6,230DA06
16443380947,40.695411000000,-73.956698000000,40.200000000000,-60.5,-27.8,-14.0,107.8,230DA06
16443380948,40.695404000000,-73.956697000000,40.200000000000,-60.0,-27.0,-14.0,105.0,230DA06
16443380949,40.695397000000,-73.956695000000,40.100000000000,-60.3,-28.0,-14.0,111.0,230DA06
16443380950,40.695391000000,-73.956694000000,40.100000000000,-60.7,-29.0,-14.0,117.0,230DA06
16443380951,40.695383000000,-73.956693000000,40.100000000000,-61.0,-30.0,-14.0,123.0,230DA06
16443380952,40.695377000000,-73.956691000000,40.100000000000,-60.0,-31.0,-13.0,129.0,230DA06
16443380953,40.695369000000,-73.956690000000,40.100000000000,-59.8,-30.8,-13.0,131.4,230DA06
16443380954,40.695362000000,-73.956689000000,40.100000000000,-59.5,-30.6,-13.0,133.8,230DA06
16443380955,40.695355000000,-73.956688000000,40.100000000000,-59.2,-30.4,-13.0,136.2,230DA06
16443380956,40.695348000000,-73.956686000000,40.100000000000,-59.0,-30.2,-13.0,138.6,230DA06
16443380957,40.695340000000,-73.956685000000,40.100000000000,-59.0,-30.0,-13.0,141.0,230DA06
16443380958,40.695333000000,-73.956684000000,40.100000000000,-59.0,-30.6,-12.7,135.4,230DA06
16443380959,40.695325000000,-73.956683000000,40.100000000000,-59.0,-31.2,-12.3,129.8,230DA06
16443380960,40.695318000000,-73.956681000000,40.100000000000,-59.0,-31.8,-12.0,124.2,230DA06
16443380961,40.695311000000,-73.956680000000,40.100000000000,-60.0,-32.4,-12.5,118.6,230DA06
16443380962,40.695304000000,-73.956679000000,40.100000000000,-61.0,-33.0,-13.0,113.0,230DA06
16443380963,40.695297000000,-73.956678000000,40.100000000000,-61.0,-32.5,-13.0,107.8,230DA06
16443380964,40.695290000000,-73.956677000000,40.100000000000,-61.0,-32.0,-13.0,102.5,230DA06
16443380965,40.695283000000,-73.956676000000,40.000000000000,-61.0,-31.5,-13.0,97.2,230DA06
16443380966,40.695276000000,-73.956675000000,40.000000000000,-60.0,-31.0,-12.0,92.0,230DA06
16443380967,40.695269000000,-73.956673000000,40.000000000000,-60.5,-31.4,-12.2,90.2,230DA06
16443380968,40.695262000000,-73.956672000000,40.000000000000,-61.0,-31.8,-12.5,88.4,230DA06
16443380969,40.695254000000,-73.956671000000,40.000000000000,-61.5,-32.2,-12.8,86.6,230DA06
16443380970,40.695247000000,-73.956670000000,40.000000000000,-62.0,-32.6,-13.0,84.8,230DA06
16443380971,40.695240000000,-73.956668000000,40.000000000000,-62.0,-33.0,-14.0,83.0,230DA06
16443380972,40.695234000000,-73.956667000000,40.000000000000,-62.0,-32.4,-14.0,87.8,230DA06
16443380973,40.695226000000,-73.956666000000,40.000000000000,-62.0,-31.8,-14.0,92.6,230DA06
16443380974,40.695220000000,-73.956665000000,40.000000000000,-62.0,-31.2,-14.0,97.4,230DA06
16443380975,40.695212000000,-73.956664000000,40.000000000000,-61.0,-30.6,-14.0,102.2,230DA06
16443380976,40.695205000000,-73.956663000000,40.000000000000,-60.0,-30.0,-14.0,107.0,230DA06
16443380977,40.695198000000,-73.956662000000,40.000000000000,-59.7,-30.0,-14.0,103.2,230DA06
16443380978,40.695191000000,-73.956661000000,40.000000000000,-59.3,-30.0,-14.0,99.5,230DA06
16443380979,40.695184000000,-73.956659000000,40.000000000000,-59.0,-30.0,-14.0,95.8,230DA06
16443380980,40.695177000000,-73.956658000000,40.000000000000,-60.0,-30.0,-14.0,92.0,230DA06
16443380981,40.695169000000,-73.956657000000,40.000000000000,-60.0,-29.6,-14.0,101.2,230DA06
16443380982,40.695163000000,-73.956656000000,40.000000000000,-60.0,-29.2,-14.0,110.4,230DA06
16443380983,40.695155000000,-73.956654000000,40.000000000000,-60.0,-28.8,-14.0,119.6,230DA06
16443380984,40.695148000000,-73.956653000000,39.900000000000,-60.0,-28.4,-14.0,128.8,230DA06
16443380985,40.695141000000,-73.956652000000,39.900000000000,-59.0,-28.0,-14.0,138.0,230DA06
16443380986,40.695134000000,-73.956651000000,39.900000000000,-59.3,-28.6,-14.3,137.4,230DA06
16443380987,40.695127000000,-73.956649000000,39.900000000000,-59.7,-29.2,-14.7,136.8,230DA06
16443380988,40.695120000000,-73.956648000000,39.900000000000,-60.0,-29.8,-15.0,136.2,230DA06
16443380989,40.695113000000,-73.956647000000,39.900000000000,-60.0,-30.4,-15.0,135.6,230DA06
16443380990,40.695105500000,-73.956646000000,39.900000000000,-60.0,-31.0,-15.0,135.0,230DA06
16443380991,40.695098000000,-73.956645000000,39.900000000000,-60.0,-31.2,-14.3,134.8,230DA06
16443380992,40.695091000000,-73.956643000000,39.900000000000,-60.0,-31.5,-13.7,134.5,230DA06
16443380993,40.695084000000,-73.956642000000,39.900000000000,-60.0,-31.8,-13.0,134.2,230DA06
16443380994,40.695077000000,-73.956641000000,39.900000000000,-59.0,-32.0,-12.0,134.0,230DA06
16443380995,40.695070000000,-73.956640000000,39.800000000000,-59.2,-32.2,-12.5,124.0,230DA06
16443380996,40.695063000000,-73.956639000000,39.800000000000,-59.5,-32.4,-13.0,114.0,230DA06
16443380997,40.695055000000,-73.956638000000,39.800000000000,-59.8,-32.6,-13.5,104.0,230DA06
16443380998,40.695049000000,-73.956637000000,39.800000000000,-60.0,-32.8,-14.0,94.0,230DA06
16443380999,40.695042000000,-73.956636000000,39.800000000000,-62.0,-33.0,-15.0,84.0,230DA06
16443381000,40.695035000000,-73.956634000000,39.900000000000,-61.7,-32.0,-14.7,93.2,230DA06
16443381001,40.695028000000,-73.956633000000,39.900000000000,-61.3,-31.0,-14.3,102.4,230DA06
16443381002,40.695021000000,-73.956632000000,39.900000000000,-61.0,-30.0,-14.0,111.6,230DA06
16443381003,40.695013000000,-73.956631000000,40.000000000000,-60.0,-29.0,-14.0,120.8,230DA06
16443381004,40.695006000000,-73.956629000000,40.000000000000,-59.0,-28.0,-14.0,130.0,230DA06
16443381005,40.694999000000,-73.956628000000,40.000000000000,-59.0,-29.0,-14.0,131.0,230DA06
16443381006,40.694992000000,-73.956627000000,40.000000000000,-59.0,-30.0,-14.0,132.0,230DA06
16443381007,40.694985000000,-73.956626000000,40.000000000000,-59.0,-31.0,-14.0,133.0,230DA06
16443381008,40.694977000000,-73.956624000000,40.000000000000,-58.0,-32.0,-13.0,134.0,230DA06
16443381009,40.694969500000,-73.956623000000,40.000000000000,-58.0,-31.6,-13.0,135.2,230DA06
16443381010,40.694962000000,-73.956622000000,40.000000000000,-58.0,-31.2,-13.0,136.4,230DA06
16443381011,40.694955000000,-73.956621000000,40.000000000000,-58.0,-30.8,-13.0,137.6,230DA06
16443381012,40.694948000000,-73.956619500000,40.000000000000,-58.0,-30.4,-13.0,138.8,230DA06
16443381013,40.694941000000,-73.956618000000,40.000000000000,-58.0,-30.0,-13.0,140.0,230DA06
16443381014,40.694934000000,-73.956617000000,40.000000000000,-58.3,-30.6,-13.0,136.8,230DA06
16443381015,40.694927000000,-73.956615500000,40.050000000000,-58.7,-31.2,-13.0,133.6,230DA06
16443381016,40.694920000000,-73.956614000000,40.100000000000,-59.0,-31.8,-13.0,130.4,230DA06
16443381017,40.694913000000,-73.956613000000,40.000000000000,-59.5,-32.4,-13.0,127.2,230DA06
16443381018,40.694906000000,-73.956611000000,40.000000000000,-60.0,-33.0,-13.0,124.0,230DA06
16443381019,40.694898000000,-73.956610000000,40.100000000000,-60.0,-33.0,-13.0,125.5,230DA06
16443381020,40.694891000000,-73.956609000000,40.100000000000,-60.0,-33.0,-13.0,127.0,230DA06
16443381021,40.694884000000,-73.956608000000,40.000000000000,-60.0,-33.0,-13.0,128.5,230DA06
16443381022,40.694877000000,-73.956606000000,40.000000000000,-60.0,-33.0,-13.0,130.0,230DA06
16443381023,40.694869000000,-73.956605000000,40.000000000000,-60.0,-32.8,-13.2,122.8,230DA06
16443381024,40.694862000000,-73.956604000000,40.000000000000,-60.0,-32.6,-13.5,115.6,230DA06
16443381025,40.694855000000,-73.956603000000,40.000000000000,-60.0,-32.4,-13.8,108.4,230DA06
16443381026,40.694849000000,-73.956602000000,40.000000000000,-60.0,-32.2,-14.0,101.2,230DA06
16443381027,40.694842000000,-73.956600000000,40.000000000000,-60.0,-32.0,-13.0,94.0,230DA06
16443381028,40.694834500000,-73.956599000000,40.000000000000,-60.0,-31.6,-13.3,97.4,230DA06
16443381029,40.694827000000,-73.956598000000,40.000000000000,-60.0,-31.2,-13.7,100.8,230DA06
16443381030,40.694820000000,-73.956597000000,39.950000000000,-60.0,-30.8,-14.0,104.2,230DA06
16443381031,40.694813000000,-73.956596000000,39.900000000000,-59.0,-30.4,-14.0,107.6,230DA06
16443381032,40.694809500000,-73.956595000000,39.900000000000,-58.0,-30.0,-14.0,111.0,230DA06
16443381033,40.694806000000,-73.956594000000,39.900000000000,-58.0,-29.0,-14.0,108.5,230DA06
16443381034,40.694798000000,-73.956593000000,39.900000000000,-58.0,-28.0,-14.0,106.0,230DA06
16443381035,40.694787500000,-73.956591500000,39.850000000000,-58.0,-27.0,-14.0,103.5,230DA06
16443381036,40.694777000000,-73.956590000000,39.800000000000,-58.0,-26.0,-15.0,101.0,230DA06
16443381037,40.694769000000,-73.956589000000,39.800000000000,-58.2,-26.4,-14.5,106.0,230DA06
16443381038,40.694762000000,-73.956588000000,39.800000000000,-58.5,-26.8,-14.0,111.0,230DA06
16443381039,40.694755000000,-73.956586500000,39.750000000000,-58.8,-27.2,-13.5,116.0,230DA06
16443381040,40.694748000000,-73.956585000000,39.700000000000,-59.0,-27.6,-13.0,121.0,230DA06
16443381041,40.694741000000,-73.956584000000,39.800000000000,-59.0,-28.0,-14.0,126.0,230DA06
16443381042,40.694734000000,-73.956583000000,39.800000000000,-59.0,-28.2,-14.0,122.6,230DA06
16443381043,40.694727000000,-73.956582000000,39.800000000000,-59.0,-28.4,-14.0,119.2,230DA06
16443381044,40.694720000000,-73.956581000000,39.900000000000,-59.0,-28.6,-14.0,115.8,230DA06
16443381045,40.694713000000,-73.956579000000,39.900000000000,-59.0,-28.8,-14.0,112.4,230DA06
16443381046,40.694706000000,-73.956578000000,39.900000000000,-58.0,-29.0,-13.0,109.0,230DA06
16443381047,40.694699000000,-73.956577000000,40.000000000000,-58.3,-29.4,-13.0,115.8,230DA06
16443381048,40.694692000000,-73.956576000000,40.000000000000,-58.7,-29.8,-13.0,122.6,230DA06
16443381049,40.694685000000,-73.956574000000,40.000000000000,-59.0,-30.2,-13.0,129.4,230DA06
16443381050,40.694677666667,-73.956573000000,40.033333333333,-59.0,-30.6,-13.5,136.2,230DA06
16443381051,40.694670333333,-73.956572000000,40.066666666667,-59.0,-31.0,-14.0,143.0,230DA06
16443381052,40.694663000000,-73.956571000000,40.100000000000,-59.0,-31.4,-13.7,142.8,230DA06
16443381053,40.694656000000,-73.956570000000,40.100000000000,-59.0,-31.8,-13.3,142.6,230DA06
16443381054,40.694649000000,-73.956568000000,40.100000000000,-59.0,-32.2,-13.0,142.4,230DA06
16443381055,40.694642000000,-73.956567000000,40.100000000000,-59.0,-32.6,-12.5,142.2,230DA06
16443381056,40.694635000000,-73.956566000000,40.000000000000,-59.0,-33.0,-12.0,142.0,230DA06
16443381057,40.694627000000,-73.956565000000,40.000000000000,-59.0,-32.2,-12.3,131.8,230DA06
16443381058,40.694620000000,-73.956564000000,40.000000000000,-59.0,-31.5,-12.7,121.5,230DA06
16443381059,40.694613000000,-73.956562000000,40.000000000000,-59.0,-30.8,-13.0,111.2,230DA06
16443381060,40.694606000000,-73.956561000000,40.000000000000,-59.0,-30.0,-14.0,101.0,230DA06
16443381061,40.694599000000,-73.956560000000,40.000000000000,-59.0,-29.8,-14.0,98.6,230DA06
16443381062,40.694592000000,-73.956559000000,40.000000000000,-59.0,-29.6,-14.0,96.2,230DA06
16443381063,40.694585000000,-73.956558000000,40.000000000000,-59.0,-29.4,-14.0,93.8,230DA06
16443381064,40.694578000000,-73.956556000000,40.000000000000,-59.0,-29.2,-14.0,91.4,230DA06
16443381065,40.694570000000,-73.956555000000,40.000000000000,-60.0,-29.0,-14.0,89.0,230DA06
16443381066,40.694564000000,-73.956554000000,40.000000000000,-59.7,-29.6,-14.3,95.0,230DA06
16443381067,40.694556000000,-73.956553000000,40.000000000000,-59.3,-30.2,-14.7,101.0,230DA06
16443381068,40.694549000000,-73.956551000000,40.000000000000,-59.0,-30.8,-15.0,107.0,230DA06
16443381069,40.694542000000,-73.956550000000,39.900000000000,-59.0,-31.4,-14.5,113.0,230DA06
16443381070,40.694535000000,-73.956549000000,39.900000000000,-59.0,-32.0,-14.0,119.0,230DA06
16443381071,40.694528000000,-73.956548000000,39.900000000000,-59.0,-32.0,-14.0,123.5,230DA06
16443381072,40.694521000000,-73.956546000000,39.900000000000,-59.0,-32.0,-14.0,128.0,230DA06
16443381073,40.694513000000,-73.956545000000,39.900000000000,-59.0,-32.0,-14.0,132.5,230DA06
16443381074,40.694506000000,-73.956544000000,39.900000000000,-58.0,-32.0,-12.0,137.0,230DA06
16443381075,40.694499000000,-73.956543000000,39.900000000000,-58.0,-31.4,-11.8,133.4,230DA06
16443381076,40.694492000000,-73.956542000000,39.800000000000,-58.0,-30.8,-11.5,129.8,230DA06
16443381077,40.694485000000,-73.956541000000,39.800000000000,-58.0,-30.2,-11.2,126.2,230DA06
16443381078,40.694478000000,-73.956540000000,39.750000000000,-58.0,-29.6,-11.0,122.6,230DA06
16443381079,40.694471000000,-73.956539000000,39.700000000000,-58.0,-29.0,-13.0,119.0,230DA06
16443381080,40.694464000000,-73.956538000000,39.700000000000,-58.0,-29.0,-13.0,116.0,230DA06
16443381081,40.694457000000,-73.956537000000,39.700000000000,-58.0,-29.0,-13.0,113.0,230DA06
16443381082,40.694450000000,-73.956535000000,39.700000000000,-58.0,-29.0,-13.0,110.0,230DA06
16443381083,40.694443000000,-73.956534000000,39.800000000000,-58.5,-29.0,-13.0,107.0,230DA06
16443381084,40.694436000000,-73.956533000000,39.800000000000,-59.0,-29.0,-13.0,104.0,230DA06
16443381085,40.694428000000,-73.956532000000,39.800000000000,-59.3,-30.8,-13.0,109.5,230DA06
16443381086,40.694421000000,-73.956530000000,39.700000000000,-59.7,-32.5,-13.0,115.0,230DA06
16443381087,40.694414000000,-73.956529000000,39.700000000000,-60.0,-34.2,-13.0,120.5,230DA06
16443381088,40.694407000000,-73.956528000000,39.700000000000,-61.0,-36.0,-13.0,126.0,230DA06
16443381089,40.694400000000,-73.956526000000,39.800000000000,-61.0,-33.8,-13.2,124.2,230DA06
16443381090,40.694393000000,-73.956525000000,39.750000000000,-61.0,-31.6,-13.5,122.4,230DA06
16443381091,40.694386000000,-73.956524000000,39.700000000000,-61.0,-29.4,-13.8,120.6,230DA06
16443381092,40.694379000000,-73.956522000000,39.800000000000,-61.0,-27.2,-14.0,118.8,230DA06
16443381093,40.694371000000,-73.956521000000,39.800000000000,-60.0,-25.0,-14.0,117.0,230DA06
16443381094,40.694364000000,-73.956520000000,39.800000000000,-60.0,-26.6,-14.0,117.8,230DA06
16443381095,40.694357000000,-73.956518500000,39.750000000000,-60.0,-28.2,-14.0,118.6,230DA06
16443381096,40.694350000000,-73.956517000000,39.700000000000,-60.0,-29.8,-14.0,119.4,230DA06
16443381097,40.694343000000,-73.956516000000,39.700000000000,-60.0,-31.4,-14.0,120.2,230DA06
16443381098,40.694336000000,-73.956514000000,39.700000000000,-60.0,-33.0,-15.0,121.0,230DA06
16443381099,40.694328000000,-73.956513000000,39.700000000000,-59.7,-33.2,-14.7,120.8,230DA06
16443381100,40.694321000000,-73.956512000000,39.700000000000,-59.3,-33.4,-14.3,120.6,230DA06
16443381101,40.694314000000,-73.956510000000,39.700000000000,-59.0,-33.6,-14.0,120.4,230DA06
16443381102,40.694309333333,-73.956509333333,39.700000000000,-59.0,-33.8,-14.0,120.2,230DA06
16443381103,40.694304666667,-73.956508666667,39.700000000000,-59.0,-34.0,-14.0,120.0,230DA06
16443381104,40.694300000000,-73.956508000000,39.700000000000,-59.3,-32.2,-14.3,113.0,230DA06
16443381105,40.694286000000,-73.956505000000,39.700000000000,-59.7,-30.5,-14.7,106.0,230DA06
16443381106,40.694279000000,-73.956504000000,39.700000000000,-60.0,-28.8,-15.0,99.0,230DA06
16443381107,40.694272000000,-73.956502000000,39.600000000000,-60.0,-27.0,-15.0,92.0,230DA06
16443381108,40.694265000000,-73.956501000000,39.600000000000,-60.0,-27.4,-14.8,95.2,230DA06
16443381109,40.694257500000,-73.956499500000,39.650000000000,-60.0,-27.8,-14.5,98.4,230DA06
16443381110,40.694250000000,-73.956498000000,39.700000000000,-60.0,-28.2,-14.2,101.6,230DA06
16443381111,40.694243000000,-73.956497000000,39.700000000000,-60.0,-28.6,-14.0,104.8,230DA06
16443381112,40.694236000000,-73.956495000000,39.800000000000,-60.0,-29.0,-14.0,108.0,230DA06
16443381113,40.694229000000,-73.956494000000,39.800000000000,-60.0,-29.0,-14.0,106.8,230DA06
16443381114,40.694222000000,-73.956493000000,39.850000000000,-60.0,-29.0,-14.0,105.6,230DA06
16443381115,40.694215000000,-73.956492000000,39.900000000000,-60.0,-29.0,-14.0,104.4,230DA06
16443381116,40.694208000000,-73.956491000000,39.900000000000,-60.0,-29.0,-14.5,103.2,230DA06
