unix_time, Latitude, Longitude, Altitude, Center, CellID, AntennaGain, RSRPs, RSSIs, TXPWRs, RSRQs, SINRs
16443381793,40.69452,-73.955955,69.9,731.5,36755974,4,-54,-25.5,-24.6,-14.3,5.2
16443381794,40.694513,-73.955954,69.9,731.5,36755974,4,-54,-25,-24.8,-14.7,4.1
16443381795,40.694506,-73.955952,69.9,731.5,36755974,4,-54,-24.5,-25,-15,3
16443381796,40.694499,-73.955951,69.9,731.5,36755974,4,-54,-24,-25,-16,1.8
16443381797,40.694492,-73.95595,69.9,731.5,36755974,4,-54.2,-23.8,-25,-15.8,0.2
16443381798,40.6944845,-73.9559485,69.9,731.5,36755974,4,-54.5,-23.6,-25,-15.5,-1.3
16443381799,40.694477,-73.955947,69.9,731.5,36755974,4,-54.8,-23.4,-25,-15.2,-2.9
16443381800,40.69447,-73.955946,69.9,731.5,36755974,4,-55,-23.2,-25,-15,-4.4
16443381801,40.694463,-73.955945,69.9,731.5,36755974,4,-56,-23,-25,-15,-6
16443381802,40.694456,-73.955943,69.9,731.5,36755974,4,-56,-24.4,-25,-15,-4.9
16443381803,40.6944495,-73.955942,69.9,731.5,36755974,4,-56,-25.8,-25,-15,-3.8
16443381804,40.694443,-73.955941,69.9,731.5,36755974,4,-56,-27.2,-25,-15,-2.6
16443381805,40.694435,-73.955939,69.8,731.5,36755974,4,-57,-28.6,-25.4,-15,-1.5
16443381806,40.694428,-73.955938,69.8,731.5,36755974,4,-58,-30,-25.8,-15,-0.4
16443381807,40.694421,-73.955937,69.8,731.5,36755974,4,-58,-30,-26.2,-15,0.9
16443381808,40.694414,-73.955936,69.8,731.5,36755974,4,-58,-30,-26.6,-15,2.2
16443381809,40.694407,-73.955934,69.8,731.5,36755974,4,-58,-30,-27,-15,3.6
16443381810,40.6944,-73.955933,69.8,731.5,36755974,4,-58,-30,-27.4,-15,4.9
16443381811,40.694393,-73.955932,69.8,731.5,36755974,4,-58,-30,-27.8,-15,6.2
16443381812,40.694386,-73.955931,69.8,731.5,36755974,4,-58,-29.5,-28.2,-15,7.4
16443381813,40.694379,-73.9559295,69.8,731.5,36755974,4,-58,-29,-28.6,-15,8.7
16443381814,40.694372,-73.955928,69.8,731.5,36755974,4,-58,-28.5,-29,-15,9.9
16443381815,40.694365,-73.955927,69.8,731.5,36755974,4,-58,-28,-28,-14,11.2
16443381816,40.694358,-73.955926,69.8,731.5,36755974,4,-57,-28.2,-27,-14,10.3
16443381817,40.69435,-73.955925,69.8,731.5,36755974,4,-56,-28.4,-26,-14,9.4
16443381818,40.694343,-73.955924,69.9,731.5,36755974,4,-55,-28.6,-25,-14,8.6
16443381819,40.694336,-73.955922,69.9,731.5,36755974,4,-55.5,-28.8,-25.8,-14,7.7
16443381820,40.694329,-73.955921,69.9,731.5,36755974,4,-56,-29,-26.6,-14,6.8
16443381821,40.694322,-73.95592,69.9,731.5,36755974,4,-56,-29,-27.4,-14,5.9
16443381822,40.694316,-73.955919,69.9,731.5,36755974,4,-56,-29,-28.2,-14,4.9
16443381823,40.694308,-73.955917,69.9,731.5,36755974,4,-56,-29,-29,-14,4
16443381824,40.694301,-73.955916,69.9,731.5,36755974,4,-57,-29,-28.8,-14,3
16443381825,40.694294,-73.955915,69.8,731.5,36755974,4,-57.8,-28.4,-28.6,-14.2,0.9
16443381826,40.694287,-73.955913,69.8,731.5,36755974,4,-58.5,-27.8,-28.4,-14.5,-1.2
16443381827,40.694279,-73.955912,69.8,731.5,36755974,4,-59.2,-27.2,-28.2,-14.8,-3.2
16443381828,40.694272,-73.955911,69.8,731.5,36755974,4,-60,-26.6,-28,-15,-5.3
16443381829,40.694265,-73.955909,69.8,731.5,36755974,4,-60,-26,-28.2,-15,-7.4
16443381830,40.694258,-73.955908,69.8,731.5,36755974,4,-59.3,-26.8,-28.5,-15,-4.7
16443381831,40.694251,-73.955907,69.8,731.5,36755974,4,-58.7,-27.6,-28.8,-15,-2
16443381832,40.694244,-73.955905,69.8,731.5,36755974,4,-58,-28.4,-29,-15,0.6
16443381833,40.694237,-73.955904,69.8,731.5,36755974,4,-58.5,-29.2,-29,-14.5,3.3
16443381834,40.69423,-73.955902,69.8,731.5,36755974,4,-59,-30,-29,-14,6
16443381835,40.694222,-73.955901,69.8,731.5,36755974,4,-59,-29.2,-29,-14.7,3.2
16443381836,40.694215,-73.9559,69.8,731.5,36755974,4,-59,-28.5,-29,-15.3,0.4
16443381837,40.694208,-73.955898,69.8,731.5,36755974,4,-59,-27.8,-29,-16,-2.4
16443381838,40.694201,-73.95589667,69.8,731.5,36755974,4,-61,-27,-28.4,-17,-5.2
16443381839,40.694194,-73.95589533,69.8,731.5,36755974,4,-60.8,-28,-27.8,-17,-4.7
16443381840,40.694187,-73.955894,69.8,731.5,36755974,4,-60.5,-29,-27.2,-17,-4.2
16443381841,40.694179,-73.955892,69.8,731.5,36755974,4,-60.2,-30,-26.6,-17,-3.8
16443381842,40.694172,-73.955891,69.7,731.5,36755974,4,-60,-31,-26,-17,-3.3
16443381843,40.694164,-73.955889,69.8,731.5,36755974,4,-60,-32,-27.2,-16,-2.8
16443381844,40.694157,-73.955888,69.8,731.5,36755974,4,-60,-32,-28.5,-16,-1.9
16443381845,40.69415,-73.955887,69.8,731.5,36755974,4,-60,-32,-29.8,-16,-1
16443381846,40.694143,-73.955885,69.8,731.5,36755974,4,-60,-32,-31,-16,-0.2
16443381847,40.694136,-73.955884,69.8,731.5,36755974,4,-60,-32,-31.6,-16,0.7
16443381848,40.694129,-73.955882,69.8,731.5,36755974,4,-60,-32,-32.2,-16,1.6
16443381849,40.694122,-73.955881,69.8,731.5,36755974,4,-60.3,-31.4,-32.8,-16,0.8
16443381850,40.694115,-73.95588,69.8,731.5,36755974,4,-60.7,-30.8,-33.4,-16,-0.1
16443381851,40.694108,-73.955878,69.9,731.5,36755974,4,-61,-30.2,-34,-16,-0.9
16443381852,40.694101,-73.955877,69.9,731.5,36755974,4,-61,-29.6,-33.2,-16.5,-1.8
16443381853,40.694094,-73.955876,69.9,731.5,36755974,4,-61,-29,-32.4,-17,-2.6
16443381854,40.694087,-73.955874,69.9,731.5,36755974,4,-61,-29,-31.6,-16.7,-2.8
16443381855,40.69408,-73.955873,69.9,731.5,36755974,4,-61,-29,-30.8,-16.3,-2.9
16443381856,40.694073,-73.955871,69.9,731.5,36755974,4,-61,-29,-30,-16,-3
16443381857,40.694065,-73.95587,69.9,731.5,36755974,4,-61,-29,-30.2,-17,-3.2
16443381858,40.694058,-73.955868,69.9,731.5,36755974,4,-61,-29.2,-30.4,-17,-1.4
16443381859,40.694051,-73.955867,69.9,731.5,36755974,4,-61,-29.4,-30.6,-17,0.3
16443381860,40.694044,-73.955866,69.9,731.5,36755974,4,-61,-29.6,-30.8,-17,2.1
16443381861,40.694037,-73.955864,69.9,731.5,36755974,4,-61,-29.8,-31,-17,3.8
16443381862,40.69403,-73.955863,69.9,731.5,36755974,4,-61,-30,-30.8,-17,5.6
16443381863,40.694023,-73.955862,70,731.5,36755974,4,-61,-30,-30.5,-16.7,4.4
16443381864,40.694023,-73.955862,70,731.5,36755974,4,-61,-30,-30.2,-16.3,3.2
16443381865,40.694009,-73.955859,70,731.5,36755974,4,-61,-30,-30,-16,2
16443381866,40.694002,-73.955858,70,731.5,36755974,4,-61,-30,-30,-16.5,0.8
16443381867,40.693995,-73.95585633,70,731.5,36755974,4,-61,-30,-30,-17,-0.4
16443381868,40.693988,-73.95585467,70,731.5,36755974,4,-61.3,-28.8,-30,-17.3,-2.9
16443381869,40.693981,-73.955853,70,731.5,36755974,4,-61.7,-27.5,-30,-17.7,-5.4
16443381870,40.693974,-73.955852,70,731.5,36755974,4,-62,-26.2,-30,-18,-7.9
16443381871,40.693967,-73.95585,70,731.5,36755974,4,-63,-25,-30,-19,-10.4
16443381872,40.693959,-73.955849,70.1,731.5,36755974,4,-63,-26,-30,-19,-8.1
16443381873,40.693952,-73.955847,70,731.5,36755974,4,-63,-27,-30,-19,-5.8
16443381874,40.693945,-73.955846,70,731.5,36755974,4,-63,-28,-30,-19,-3.6
16443381875,40.693938,-73.955845,70,731.5,36755974,4,-63,-29,-30,-19,-1.3
16443381876,40.693931,-73.955843,70,731.5,36755974,4,-63,-30,-30.8,-18,1
16443381877,40.693923,-73.955842,70,731.5,36755974,4,-63,-30,-31.5,-18,-0.7
16443381878,40.693917,-73.955841,70.1,731.5,36755974,4,-63,-30,-32.2,-18,-2.4
16443381879,40.693909,-73.955839,70,731.5,36755974,4,-63,-30,-33,-18,-4.2
16443381880,40.693902,-73.955838,70.1,731.5,36755974,4,-62.5,-30,-33,-17.5,-5.9
16443381881,40.693895,-73.955837,70.1,731.5,36755974,4,-62,-30,-33,-17,-7.6
16443381882,40.693888,-73.955835,70.1,731.5,36755974,4,-62.7,-30.8,-33,-17.3,-6.4
16443381883,40.693881,-73.955834,70.1,731.5,36755974,4,-63.3,-31.5,-33,-17.7,-5.3
16443381884,40.693874,-73.955833,70,731.5,36755974,4,-64,-32.2,-33,-18,-4.2
16443381885,40.693867,-73.955831,70,731.5,36755974,4,-65,-33,-32.8,-18,-3
16443381886,40.69386,-73.95583,70,731.5,36755974,4,-63.5,-32.8,-32.6,-17.2,-0.9
16443381887,40.693853,-73.955828,70,731.5,36755974,4,-62,-32.6,-32.4,-16.5,1.2
16443381888,40.693846,-73.955827,70,731.5,36755974,4,-60.5,-32.4,-32.2,-15.8,3.4
16443381889,40.693838,-73.955825,69.9,731.5,36755973,4,-59,-32.2,-32,-15,5.5
16443381890,40.693831,-73.955824,69.9,731.5,36755973,4,-58,-32,-30.5,-14,7.6
16443381891,40.693824,-73.955822,69.9,731.5,36755973,4,-58.3,-31.6,-29,-14,6.6
16443381892,40.693817,-73.955821,69.9,731.5,36755973,4,-58.7,-31.2,-27.5,-14,5.5
16443381893,40.693809,-73.95582,69.9,731.5,36755973,4,-59,-30.8,-26,-14,4.5
16443381894,40.693803,-73.955819,69.9,731.5,36755973,4,-58.5,-30.4,-26.8,-14,3.4
16443381895,40.693795,-73.955817,69.9,731.5,36755973,4,-58,-30,-27.6,-14,2.4
16443381896,40.693788,-73.955816,69.9,731.5,36755973,4,-58.3,-30.8,-28.4,-14,3
16443381897,40.693781,-73.955814,70,731.5,36755973,4,-58.7,-31.5,-29.2,-14,3.6
16443381898,40.693774,-73.955813,70,731.5,36755973,4,-59,-32.2,-30,-14,4.2
16443381899,40.693767,-73.955812,70,731.5,36755973,4,-60,-33,-31.2,-14,4.8
16443381900,40.693761,-73.95581,70,731.5,36755973,4,-59.8,-33.2,-32.4,-13.8,3.6
16443381901,40.693755,-73.955809,70,731.5,36755973,4,-59.5,-33.4,-33.6,-13.5,2.4
16443381902,40.69375,-73.955808,69.9,731.5,36755973,4,-59.2,-33.6,-34.8,-13.2,1.2
16443381903,40.693744,-73.955807,69.9,731.5,36755973,4,-59,-33.8,-36,-13,0
16443381904,40.693739,-73.955806,69.8,731.5,36755973,4,-60,-34,-35.2,-13,-1.2
16443381905,40.693734,-73.9558055,69.8,731.5,36755973,4,-60,-34,-34.5,-13,-0.9
16443381906,40.693729,-73.955805,69.8,731.5,36755973,4,-60,-34,-33.8,-13,-0.6
16443381907,40.693725,-73.955804,69.8,731.5,36755973,4,-60,-34,-33,-13,-0.2
16443381908,40.693722,-73.955803,69.8,731.5,36755973,4,-60,-34,-33,-13,0.1
16443381909,40.693718,-73.955802,69.8,731.5,36755973,4,-60,-34,-33,-13,0.4
16443381910,40.693716,-73.9558,69.9,731.5,36755973,4,-60.3,-33.8,-33,-13.3,2
16443381911,40.693713,-73.9557985,69.9,731.5,36755973,4,-60.7,-33.6,-33,-13.7,3.7
16443381912,40.69371,-73.955797,69.9,731.5,36755973,4,-61,-33.4,-33,-14,5.3
16443381913,40.693708,-73.955794,70,731.5,36755973,4,-59.5,-33.2,-33,-13,7
16443381914,40.693705,-73.955791,70,731.5,36755973,4,-58,-33,-33,-12,8.6
16443381915,40.693703,-73.955788,70.1,731.5,36755973,4,-57.7,-33.2,-33,-11.7,5.4
16443381916,40.6937,-73.955785,70.1,731.5,36755973,4,-57.3,-33.5,-33,-11.3,2.2
16443381917,40.693698,-73.955782,70.2,731.5,36755973,4,-57,-33.8,-33,-11,-1
16443381918,40.693696,-73.955778,70.2,731.5,36755973,4,-59,-34,-33.4,-11,-4.2
16443381919,40.693694,-73.955774,70.2,731.5,36755973,4,-60,-33.6,-33.8,-11.8,-3.4
16443381920,40.693693,-73.95577,70.2,731.5,36755973,4,-61,-33.2,-34.2,-12.5,-2.7
16443381921,40.693691,-73.955766,70.2,731.5,36755973,4,-62,-32.8,-34.6,-13.2,-1.9
16443381922,40.6936905,-73.9557615,70.2,731.5,36755973,4,-63,-32.4,-35,-14,-1.2
16443381923,40.69369,-73.955757,70.2,731.5,36755973,4,-62,-32,-34,-15,-0.4
16443381924,40.693689,-73.955752,70.2,731.5,36755973,4,-62,-31.4,-33,-15,-0.6
16443381925,40.693689,-73.955747,70.2,731.5,36755973,4,-62,-30.8,-32,-15,-0.7
16443381926,40.693689,-73.95574167,70.2,731.5,36755973,4,-62,-30.2,-31,-15,-0.9
16443381927,40.693689,-73.95573633,70.2,731.5,36755973,4,-61.5,-29.6,-30.8,-15,-1
16443381928,40.693689,-73.955731,70.2,731.5,36755973,4,-61,-29,-30.6,-15,-1.2
16443381929,40.693689,-73.955725,70.2,731.5,36755973,4,-61.3,-30.5,-30.4,-15,-0.2
16443381930,40.69369,-73.955719,70.3,731.5,36755973,4,-61.7,-32,-30.2,-15,0.8
16443381931,40.693691,-73.9557125,70.35,731.5,36755973,4,-62,-33.5,-30,-15,1.8
16443381932,40.693692,-73.955706,70.4,731.5,36755973,4,-62,-35,-30.4,-15,2.8
16443381933,40.693692,-73.955698,70.4,731.5,36755973,4,-62,-34.6,-30.8,-15,1.7
16443381934,40.693693,-73.955691,70.3,731.5,36755973,4,-62,-34.2,-31.2,-15,0.6
16443381935,40.693694,-73.955684,70.2,731.5,36755973,4,-62,-33.8,-31.6,-15,-0.4
16443381936,40.693695,-73.955676,70.3,731.5,36755973,4,-62,-33.4,-32,-15,-1.5
16443381937,40.693696,-73.955668,70.3,731.5,36755973,4,-62,-33,-32.2,-15,-2.6
16443381938,40.693697,-73.95566,70.3,731.5,36755973,4,-61.7,-33,-32.5,-14.7,-3.2
16443381939,40.693698,-73.955651,70.2,731.5,36755973,4,-61.3,-33,-32.8,-14.3,-3.9
16443381940,40.693698,-73.955642,70.2,731.5,36755973,4,-61,-33,-33,-14,-4.5
16443381941,40.693699,-73.955634,70.2,731.5,36755973,4,-61,-33,-33.2,-14,-5.2
16443381942,40.6937,-73.955625,70.2,731.5,36755973,4,-61,-33,-33.4,-14,-5.8
16443381943,40.693701,-73.955617,70.2,731.5,36755973,4,-61.3,-33.2,-33.6,-14.3,-3.4
16443381944,40.693701,-73.955609,70.1,731.5,36755973,4,-61.7,-33.5,-33.8,-14.7,-0.9
16443381945,40.69370133,-73.95560233,70.1,731.5,36755973,4,-62,-33.8,-34,-15,1.5
16443381946,40.69370167,-73.95559567,70.1,731.5,36755973,4,-61,-34,-33,-15,4
16443381947,40.693702,-73.955589,70.1,731.5,36755973,4,-61.2,-34.4,-32,-15.2,2.7
16443381948,40.693703,-73.955584,70.1,731.5,36755973,4,-61.5,-34.8,-31,-15.5,1.4
16443381949,40.693704,-73.955579,70,731.5,36755973,4,-61.8,-35.2,-30,-15.8,0.2
16443381950,40.693704,-73.955574,70,731.5,36755973,4,-62,-35.6,-29,-16,-1.1
16443381951,40.693705,-73.955569,70,731.5,36755973,4,-61,-36,-29.5,-14,-2.4
16443381952,40.693707,-73.955566,70.1,731.5,36755973,4,-61.3,-35,-30,-14,-2.2
16443381953,40.693708,-73.955562,70.1,731.5,36755973,4,-61.7,-34,-30.5,-14,-2
16443381954,40.69371,-73.955559,70.1,731.5,36755973,4,-62,-33,-31,-14,-1.8
16443381955,40.693712,-73.955556,70,731.5,36755973,4,-62,-32,-30.6,-13.5,-1.6
16443381956,40.693714,-73.955553,70,731.5,36755973,4,-62,-31,-30.2,-13,-1.4
16443381957,40.693716,-73.95555,70,731.5,36755973,4,-62.3,-31.8,-29.8,-13.7,-0.8
16443381958,40.693719,-73.955547,70,731.5,36755973,4,-62.7,-32.5,-29.4,-14.3,-0.3
16443381959,40.693721,-73.955544,69.9,731.5,36755973,4,-63,-33.2,-29,-15,0.3
16443381960,40.693724,-73.955542,69.9,731.5,36755973,4,-62,-34,-30,-13,0.8
16443381961,40.693727,-73.95554,69.9,731.5,36755973,4,-61.8,-34,-31,-13,1.6
16443381962,40.69373,-73.955538,70,731.5,36755973,4,-61.5,-34,-32,-13,2.3
16443381963,40.693734,-73.955537,70,731.5,36755973,4,-61.2,-34,-33,-13,3.1
16443381964,40.693737,-73.955536,70,731.5,36755973,4,-61,-34,-34,-13,3.8
16443381965,40.693741,-73.955535,70,731.5,36755973,4,-61,-34,-34.5,-14,4.6
16443381966,40.693744,-73.955534,70,731.5,36755973,4,-61,-34.4,-35,-14,5.2
16443381967,40.693748,-73.955534,70,731.5,36755973,4,-61,-34.8,-35.5,-14,5.8
16443381968,40.693753,-73.955534,70,731.5,36755973,4,-61,-35.2,-36,-14,6.4
16443381969,40.693757,-73.955534,70,731.5,36755973,4,-61,-35.6,-35.6,-14,7
16443381970,40.693761,-73.955535,70,731.5,36755973,4,-61,-36,-35.2,-14,7.6
16443381971,40.693766,-73.955536,70,731.5,36755973,4,-61.3,-35.8,-34.8,-14,6.7
16443381972,40.693771,-73.955536,70,731.5,36755973,4,-61.7,-35.5,-34.4,-14,5.7
16443381973,40.693776,-73.955537,70.1,731.5,36755973,4,-62,-35.2,-34,-14,4.8
16443381974,40.69378,-73.955538,70,731.5,36755973,4,-61,-35,-34.2,-13,3.8
16443381975,40.693786,-73.95554,70.1,731.5,36755973,4,-61,-33.8,-34.4,-13.2,3
16443381976,40.693791,-73.955541,70,731.5,36755973,4,-61,-32.6,-34.6,-13.5,2.1
16443381977,40.693797,-73.955542,70,731.5,36755973,4,-61,-31.4,-34.8,-13.8,1.3
16443381978,40.693802,-73.955543,70.1,731.5,36755973,4,-61,-30.2,-35,-14,0.4
16443381979,40.693809,-73.955544,70.1,731.5,36755973,4,-60,-29,-35,-13,-0.4
16443381980,40.693815,-73.955545,70.1,731.5,36755973,4,-60.7,-30,-35,-13.7,0
16443381981,40.693821,-73.955546,70.1,731.5,36755973,4,-61.3,-31,-35,-14.3,0.3
16443381982,40.693828,-73.955547,70.1,731.5,36755973,4,-62,-32,-35,-15,0.7
16443381983,40.693835,-73.955548,70.1,731.5,36755973,4,-62,-33,-34.6,-15,1
16443381984,40.693842,-73.955549,70.1,731.5,36755973,4,-62,-34,-34.2,-15,1.4
16443381985,40.69385,-73.95555,70.1,731.5,36755973,4,-61.7,-33.2,-33.8,-14.7,1.1
16443381986,40.693857,-73.955551,70.1,731.5,36755973,4,-61.3,-32.5,-33.4,-14.3,0.8
16443381987,40.693865,-73.955552,70.1,731.5,36755973,4,-61,-31.8,-33,-14,0.5
16443381988,40.693872,-73.955553,70.1,731.5,36755973,4,-60,-31,-32.6,-14,0.2
16443381989,40.69388,-73.955555,70.1,731.5,36755973,4,-60,-30.8,-32.2,-14.2,-0.4
16443381990,40.693887,-73.955556,70.1,731.5,36755973,4,-60,-30.6,-31.8,-14.5,-0.9
16443381991,40.693895,-73.955557,70.1,731.5,36755973,4,-60,-30.4,-31.4,-14.8,-1.5
16443381992,40.693902,-73.955559,70,731.5,36755973,4,-60,-30.2,-31,-15,-2
16443381993,40.69391,-73.95556,70,731.5,36755973,4,-60,-30,-30.4,-15,-2.6
16443381994,40.693917,-73.955562,69.9,731.5,36755973,4,-59.8,-29.6,-29.8,-15.2,-2.4
16443381995,40.693925,-73.955564,69.9,731.5,36755973,4,-59.5,-29.2,-29.2,-15.5,-2.2
16443381996,40.693932,-73.955565,69.9,731.5,36755973,4,-59.2,-28.8,-28.6,-15.8,-2
16443381997,40.69394,-73.955567,69.8,731.5,36755973,4,-59,-28.4,-28,-16,-1.8
16443381998,40.693947,-73.955568,69.8,731.5,36755973,4,-60,-28,-28.5,-17,-1.6
16443381999,40.693955,-73.955569,69.8,731.5,36755973,4,-60,-27.8,-29,-17,-2
16443382000,40.6939625,-73.9555705,69.8,731.5,36755973,4,-60,-27.6,-29.5,-17,-2.3
16443382001,40.69397,-73.955572,69.8,731.5,36755973,4,-60,-27.4,-30,-17,-2.7
16443382002,40.693977,-73.955573,69.7,731.5,36755973,4,-60,-27.2,-29.4,-17,-3
16443382003,40.693984,-73.955574,69.7,731.5,36755973,4,-60,-27,-28.8,-17,-3.4
16443382004,40.693991,-73.955576,69.7,731.5,36755973,4,-60,-26.8,-28.2,-17.3,-3.5
16443382005,40.693999,-73.955577,69.8,731.5,36755973,4,-60,-26.5,-27.6,-17.7,-3.7
16443382006,40.694006,-73.955579,69.8,731.5,36755973,4,-60,-26.2,-27,-18,-3.8
16443382007,40.694013,-73.95558,69.7,731.5,36755973,4,-61,-26,-27.2,-19,-4
16443382008,40.694021,-73.955581,69.8,731.5,36755973,4,-61,-26.2,-27.4,-19,-3
16443382009,40.694028,-73.9555825,69.8,731.5,36755973,4,-61,-26.4,-27.6,-19,-1.9
16443382010,40.694035,-73.955584,69.8,731.5,36755973,4,-61,-26.6,-27.8,-19,-0.9
16443382011,40.694042,-73.955586,69.9,731.5,36755973,4,-61,-26.8,-28,-19,0.2
16443382012,40.694049,-73.955587,69.9,731.5,36755973,4,-60,-27,-28.5,-18,1.2
16443382013,40.694056,-73.955589,69.9,731.5,36755973,4,-60,-27.8,-29,-18,2.2
16443382014,40.6940635,-73.95559,69.9,731.5,36755973,4,-60,-28.6,-29.5,-18,3.3
16443382015,40.694071,-73.955591,69.9,731.5,36755973,4,-60,-29.4,-30,-18,4.3
16443382016,40.694078,-73.955593,69.8,731.5,36755973,4,-60,-30.2,-30.6,-16.5,5.4
16443382017,40.694085,-73.955594,69.9,731.5,36755973,4,-60,-31,-31.2,-15,6.4
16443382018,40.694092,-73.955595,69.9,731.5,36755973,4,-60.3,-30.8,-31.8,-15.3,5.3
16443382019,40.694099,-73.955596,69.9,731.5,36755973,4,-60.7,-30.5,-32.4,-15.7,4.2
16443382020,40.694106,-73.955597,69.9,731.5,36755973,4,-61,-30.2,-33,-16,3.1
16443382021,40.694113,-73.955598,69.9,731.5,36755973,4,-61,-30,-31.8,-15,2
16443382022,40.69412,-73.955599,70,731.5,36755973,4,-61,-29.4,-30.6,-15.2,1.5
16443382023,40.694128,-73.955601,70,731.5,36755973,4,-61,-28.8,-29.4,-15.5,1
16443382024,40.694135,-73.955602,70,731.5,36755973,4,-61,-28.2,-28.2,-15.8,0.6
16443382025,40.694142,-73.955603,70.1,731.5,36755973,4,-61,-27.6,-27,-16,0.1
16443382026,40.694149,-73.955604,70.1,731.5,36755973,4,-60,-27,-27.2,-18,-0.4
16443382027,40.694156,-73.955605,70.1,731.5,36755973,4,-60.3,-27.8,-27.5,-17.3,0.6
16443382028,40.694163,-73.955606,70.1,731.5,36755973,4,-60.7,-28.6,-27.8,-16.7,1.5
16443382029,40.69417,-73.9556075,70.05,731.5,36755973,4,-61,-29.4,-28,-16,2.5
16443382030,40.694177,-73.955609,70,731.5,36755973,4,-61,-30.2,-28.8,-15.5,3.4
16443382031,40.694184,-73.95561,70,731.5,36755973,4,-61,-31,-29.6,-15,4.4
16443382032,40.694191,-73.9556115,70.05,731.5,36755973,4,-60.7,-29.5,-30.4,-15,4.8
16443382033,40.694198,-73.955613,70.1,731.5,36755973,4,-60.3,-28,-31.2,-15,5.3
16443382034,40.694205,-73.955614,70.1,731.5,36755973,4,-60,-26.5,-32,-15,5.7
16443382035,40.694213,-73.955615,70.1,731.5,36755973,4,-60,-25,-31.8,-17,6.2
16443382036,40.69422,-73.955616,70.1,731.5,36755973,4,-60,-25.2,-31.6,-17.2,3.4
16443382037,40.694226,-73.955617,70.2,731.5,36755973,4,-60,-25.4,-31.4,-17.5,0.7
16443382038,40.694233,-73.955618,70.2,731.5,36755973,4,-60,-25.6,-31.2,-17.8,-2.1
16443382039,40.69424,-73.955619,70.2,731.5,36755973,4,-60,-25.8,-31,-18,-4.8
16443382040,40.694247,-73.955621,70.2,731.5,36755973,4,-60,-26,-30.2,-16,-7.6
16443382041,40.694254,-73.955622,70.2,731.5,36755973,4,-60,-26.4,-29.5,-16.7,-6.9
16443382042,40.694261,-73.955623,70.2,731.5,36755973,4,-60,-26.8,-28.8,-17.3,-6.2
16443382043,40.694269,-73.955624,70.2,731.5,36755973,4,-60,-27.2,-28,-18,-5.4
16443382044,40.694275,-73.955626,70.2,731.5,36755973,4,-60,-27.6,-27.2,-17.5,-4.7
16443382045,40.694283,-73.955627,70.3,731.5,36755973,4,-60,-28,-26.4,-17,-4
16443382046,40.69429,-73.955628,70.25,731.5,36755973,4,-58.3,-27,-25.6,-16.3,-1.4
16443382047,40.694297,-73.955629,70.2,731.5,36755973,4,-56.7,-26,-24.8,-15.7,1.3
16443382048,40.694304,-73.955631,70.1,731.5,36755974,4,-55,-25,-24,-15,3.9
16443382049,40.694311,-73.955632,70.1,731.5,36755974,4,-55,-24,-24.6,-15,6.6
16443382050,40.694318,-73.955633,70.1,731.5,36755974,4,-55,-23,-25.2,-15,9.2
16443382051,40.694325,-73.955635,70.1,731.5,36755974,4,-55,-23,-25.8,-14.7,9.4
16443382052,40.694332,-73.955636,70.1,731.5,36755974,4,-55,-23,-26.4,-14.3,9.6
16443382053,40.694339,-73.955637,70.05,731.5,36755974,4,-55,-23,-27,-14,9.8
16443382054,40.694346,-73.955638,70,731.5,36755974,4,-54,-23,-27.4,-13,10
16443382055,40.694353,-73.95564,70,731.5,36755974,4,-54,-23,-27.8,-13.2,8.6
16443382056,40.69436,-73.955641,70,731.5,36755974,4,-54,-23,-28.2,-13.5,7.1
16443382057,40.694367,-73.955642,70,731.5,36755974,4,-54,-23,-28.6,-13.8,5.7
16443382058,40.694374,-73.955643,70,731.5,36755974,4,-54,-23,-29,-14,4.2
16443382059,40.694381,-73.955645,70,731.5,36755974,4,-54,-23,-28,-13,2.8
16443382060,40.694388,-73.955646,70,731.5,36755974,4,-54,-23,-27,-13.3,1.6
16443382061,40.694396,-73.955647,70,731.5,36755974,4,-54,-23,-26,-13.7,0.3
16443382062,40.694403,-73.955649,70,731.5,36755974,4,-54,-23,-25,-14,-0.9
16443382063,40.69441,-73.95565,70,731.5,36755974,4,-54.5,-23,-25,-15,-2.2
16443382064,40.694417,-73.955651,70,731.5,36755974,4,-55,-23,-25,-16,-3.4
16443382065,40.694424,-73.955653,69.9,731.5,36755974,4,-55,-24.2,-25,-16,-1
16443382066,40.694431,-73.955654,69.9,731.5,36755974,4,-55,-25.5,-25,-16,1.4
16443382067,40.694439,-73.955655,69.8,731.5,36755974,4,-55,-26.8,-25,-16,3.8
16443382068,40.694446,-73.955656,69.8,731.5,36755974,4,-56,-28,-24.2,-15,6.2
16443382069,40.694453,-73.955658,69.8,731.5,36755974,4,-56,-27.6,-23.4,-15.8,6.2
16443382070,40.69446,-73.955659,69.8,731.5,36755974,4,-56,-27.2,-22.6,-16.5,6.2
16443382071,40.694467,-73.95566,69.8,731.5,36755974,4,-56,-26.8,-21.8,-17.2,6.2
16443382072,40.6944745,-73.9556615,69.8,731.5,36755974,4,-56,-26.4,-21,-18,6.2
16443382073,40.694482,-73.955663,69.8,731.5,36755974,4,-55,-26,-22,-19,6.2
16443382074,40.694488,-73.955664,69.8,731.5,36755974,4,-54.7,-25.8,-23,-18,5.6
16443382075,40.694496,-73.955665,69.8,731.5,36755974,4,-54.3,-25.6,-24,-17,5.1
